Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
05/02/2024;ISS-01/2024- INCT TK;Pagamento do título [ISS-01/2024-INC T TK] de PREFEITURA DA CIDADE DO RIO DE JANEIRO. Obs: ISS INCT TK J ANEIRO 2024;PROJ001.1.1.07.07;1036;DESPESA;350.00;3863.11;C
09/02/2024;SEGURO DEZ 23 INCT TK;Pagamento do título [SEGURO DEZ 23 INCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  DEZ 23;PROJ001.1.1.07.19;1036;DESPESA;11.76;3851.35;C
09/02/2024;SEGURO JAN 24 INCT TK;Pagamento do título [SEGURO JAN 24  INCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  JAN 24;PROJ001.1.1.07.19;1036;DESPESA;11.76;3839.59;C
27/02/2024;9094 [NF: 000009094];Baixa do título [9094] de Takeshi Kod ama. Obs:;PROJ001.1.4.01.01;1036;RECEITA;6000.00;9839.59;C
27/02/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 12/23 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.02;1036;DESPESA;1331.61;7502.89;C
27/02/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 12/23 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;710.54;9129.05;C
27/02/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 12/23 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.03;1036;DESPESA;294.55;8834.50;C
27/02/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 12/23 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.31;1036;DESPESA;72.98;7429.91;C
27/02/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 12/23 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;22.81;7407.10;C
27/02/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO MARÇO] de TICKET SERVICOS SA. Obs: PAGAMENTO REF. TICKET A LIMENTAÇÃO JAQUELINE PARA O MÊ S DE MARÇO.;PROJ001.1.1.10.13;1036;DESPESA;771.45;6635.65;C
29/02/2024;20240229002;SISPAG FORNECEDORES;PROJ001.1.1.10.01;1036;DESPESA;2925.24;3710.41;C
29/02/2024;20240229005;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;2.13;3712.54;C
29/02/2024;20240229005;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;2.13;3714.67;C
29/02/2024;9119;Baixa do título [9119] de PEDRO LAGE RBLAD DE OLIVEIRA. Obs: Serviços Pr estados na Administração do Projeto I NCT - Entomologia Molecular, conform e descrito abaixo: 1. Atualização e aperfeiçoamento de u ma plataforma de gestão de recursos  do projeto. 2. Apoio na organização de seminários e eventos, incluindo contratos com fir mas ou pessoas físicas relacionadas a  infraestrutura de organização de pequ enos eventos, tais  como serviços de projeção, hospedage m de visitantes e participantes de reun iões científicas de pequeno porte  3. Apoio logístico à realização de visita s científicas visando a realização de co laborações entre os grupos do INCTE M, incluindo reserva e aquisição de pa ssagens e  hospedagem dos visitantes, ou outras  despesas acessórias que se façam nec essárias.;PROJ001.1.4.01.01;1034;RECEITA;4400.00;8114.67;C
29/02/2024;9119;Baixa do título [9119] de PEDRO LAGE RBLAD DE OLIVEIRA. Obs: Serviços Pr estados na Administração do Projeto I NCT - Entomologia Molecular, conform e descrito abaixo: 1. Atualização e aperfeiçoamento de u ma plataforma de gestão de recursos  do projeto. 2. Apoio na organização de seminários e eventos, incluindo contratos com fir mas ou pessoas físicas relacionadas a  infraestrutura de organização de pequ enos eventos, tais  como serviços de projeção, hospedage m de visitantes e participantes de reun iões científicas de pequeno porte  3. Apoio logístico à realização de visita s científicas visando a realização de co laborações entre os grupos do INCTE M, incluindo reserva e aquisição de pa ssagens e  hospedagem dos visitantes, ou outras  despesas acessórias que se façam nec essárias.;PROJ002.1.4.01.01;1034;RECEITA;3600.00;11714.67;C
29/02/2024;TRF REF. NF 9119;Transferência para conta [14310-3] -  TRF REF. NF 9119 - DEVOLUÇÃO PAR A CONTA CORRETA;PROJ002.1.4.01.01;1036;DESPESA;4000.00;7714.67;C
29/02/2024;TRF REF. NF 9119;Transferência para conta [14310-3] -  TRF REF. NF 9119 - DEVOLUÇÃO PAR A CONTA CORRETA;PROJ001.1.4.01.01;1036;DESPESA;4000.00;3714.67;C
05/03/2024;20240305003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.25;3714.92;C
05/03/2024;20240305003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.24;3715.16;C
05/03/2024;ISS-02/2024 - INCT TK;Pagamento do título [ISS-02/2024 - I NCT TK] de PREFEITURA DA CIDADE  DO RIO DE JANEIRO. Obs: ISS INCT T K FEVEREIRO 2024;PROJ001.1.1.07.07;1036;DESPESA;300.00;3415.16;C
25/03/2024;20240325004;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.79;3415.95;C
25/03/2024;20240325004;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.78;3416.73;C
25/03/2024;SEGURO 02/24;Pagamento do título [SEGURO 02/24]  de BRASILSEG COMPANHIA DE SEGU ROS. Obs: SEGURO INCT TK  02/24;PROJ001.1.1.07.19;1036;DESPESA;11.76;3404.97;C
25/03/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO ABRIL] de TICKET SERVICOS  SA. Obs: PAGAMENTO REF. TICKET A LIMENTAÇÃO JAQUELINE PARA O MÊ S DE ABRIL.;PROJ001.1.1.10.13;1036;DESPESA;809.45;2595.52;C
27/03/2024;9190 [NF: 000009190];Baixa do título [9190] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  DADOS PARA PAGAMENTO: AG.: 8189 C/C.: 14352-5 FECD/INCT TK   FUNDAÇÃO SEM FINS LUCRATIVOS,IS ENTA DE IMPOSTOS FEDERAIS.;PROJ001.1.4.01.01;1036;RECEITA;5000.00;7595.52;C
28/03/2024;20240328001;SISPAG DIVERSOS;PROJ001.1.1.10.01;1036;DESPESA;3113.81;4481.71;C
28/03/2024;20240328003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;1.78;4483.49;C
28/03/2024;20240328003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;1.77;4485.26;C
02/04/2024;SB03044B.RE T;Pagamento do título [ISS-03/2024-INC T TK] de PREFEITURA DA CIDADE DO RIO DE JANEIRO. Obs: ISS INCT TK 0 3/2024;PROJ001.1.1.07.07;1036;DESPESA;250.00;4235.26;C
26/04/2024;9265 [NF: 000009265];Baixa do título [9265] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  Dados para pagamento: Banco Itau - S/A - 341 Ag. 8189 C/C 14352-5 FECD/INCT TK;PROJ001.1.4.01.01;1036;RECEITA;8000.00;12235.26;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.04;1036;DESPESA;32.49;12202.77;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;710.54;11492.23;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.02;1036;DESPESA;1159.33;10332.90;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.03;1036;DESPESA;259.90;10073.00;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;22.81;10050.19;C
26/04/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 01/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.31;1036;DESPESA;45.66;10004.53;C
26/04/2024;SEGURO 03/24 - INCT;Pagamento do título [SEGURO 03/24 - INCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  03/24;PROJ001.1.1.07.19;1036;DESPESA;11.76;9992.77;C
26/04/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO 05/2024] de TICKET SERVICO S SA. Obs: PAGAMENTO DE TICKET A LIMENTAÇÃO 05/2024;PROJ001.1.1.10.13;1036;DESPESA;1216.00;8776.77;C
30/04/2024;20240430001;SISPAG FORNECEDORES;PROJ001.1.1.10.01;1036;DESPESA;3113.81;5662.96;C
30/04/2024;20240430003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;2.15;5665.11;C
30/04/2024;20240430003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;2.15;5667.26;C
06/05/2024;20240506003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.31;5667.57;C
06/05/2024;20240506003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.31;5667.88;C
06/05/2024;ISS-04/2024- INCT TK;Pagamento do título [ISS-04/2024-INC T TK] de PREFEITURA DA CIDADE DO RIO DE JANEIRO. Obs: ISS INCT TK 0 3/2024;PROJ001.1.1.07.07;1036;DESPESA;400.00;5267.88;C
24/05/2024;20240524003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.86;5268.74;C
24/05/2024;20240524003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.87;5269.61;C
24/05/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO 06/2024] de TICKET SERVICO S SA. Obs: PAGAMENTO DE TICKET A LIMENTAÇÃO 06/2024;PROJ001.1.1.10.13;1036;DESPESA;771.45;4498.16;C
29/05/2024;9340 [NF: 000009340];Baixa do título [9340] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  Dados para pagamento: Banco Itau - S/A - 341 Ag. 8189 C/C 14352-5 FECD/INCT TK;PROJ001.1.4.01.01;1036;RECEITA;6000.00;10498.16;C
31/05/2024;20240531001;SISPAG FORNECEDORES;PROJ001.1.1.10.01;1036;DESPESA;3054.52;7443.64;C
31/05/2024;20240531003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;2.08;7445.72;C
31/05/2024;20240531003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;2.08;7447.80;C
05/06/2024;20240605003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.23;7448.03;C
05/06/2024;20240605003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.23;7448.26;C
05/06/2024;SB06064D.RE T;Pagamento do título [ISS-05/2024- IN CT TK] de PREFEITURA DA CIDADE D O RIO DE JANEIRO. Obs: GUIA ISS IN CT TK - COMP 05/2024 - VENC 05.202 4;PROJ001.1.1.07.07;1036;DESPESA;300.00;7148.26;C
10/06/2024;20240610003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.01;7148.27;C
10/06/2024;20240610003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.01;7148.28;C
10/06/2024;SEGURO 04/24 --;Pagamento do título [SEGURO 04/24 - - INCT TK] de BRASILSEG COMPANHI A DE SEGUROS. Obs: SEGURO INCT T K  04/24;PROJ001.1.1.07.19;1036;DESPESA;11.76;7136.52;C
25/06/2024;20240625003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;1.04;7137.56;C
25/06/2024;20240625003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;1.05;7138.61;C
25/06/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO 07/2024] de TICKET SERVICO S SA. Obs: PAGAMENTO DE TICKET A LIMENTAÇÃO 07/2024;PROJ001.1.1.10.13;1036;DESPESA;885.45;6253.16;C
26/06/2024;9404;Baixa do título [9404] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  Dados para pagamento: Banco Itau - S/A - 341 Ag. 8189 C/C 14352-5 FECD/INCT TK;PROJ001.1.4.01.01;1036;RECEITA;6000.00;12253.16;C
28/06/2024;20240628002;SISPAG SALARIOS;PROJ001.1.1.10.01;1036;DESPESA;3054.52;9198.64;C
28/06/2024;20240628004;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;2.06;9200.70;C
28/06/2024;20240628004;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;2.05;9202.75;C
28/06/2024;SEGURO 05/24 - INCT;Pagamento do título [SEGURO 05/24 - INCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  05/24;PROJ001.1.1.07.19;1036;DESPESA;11.76;9190.99;C
03/07/2024;20240703003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.21;9191.20;C
03/07/2024;20240703003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.21;9191.41;C
03/07/2024;SB04074C.RE T;Pagamento do título [ISS-06/2024 - I NCT TK] de PREFEITURA DA CIDADE  DO RIO DE JANEIRO. Obs: GUIA ISS I NCT TK - COMP 06/2024 - VENC 03/0 7/2024;PROJ001.1.1.07.07;1036;DESPESA;300.00;8891.41;C
11/07/2024;20240711001;SISPAG SALARIOS;PROJ001.1.1.10.01;1036;DESPESA;2090.64;6800.77;C
11/07/2024;20240711003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;1.84;6802.61;C
11/07/2024;20240711003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;1.84;6804.45;C
23/07/2024;9512 [NF: 000009512];Baixa do título [9512] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  Dados para pagamento: Banco Itau - S/A - 341 Ag. 8189 C/C 14352-5 FECD/INCT TK;PROJ001.1.4.01.01;1036;RECEITA;6000.00;12804.45;C
23/07/2024;SEGURO JUN 24 INCT TK;Pagamento do título [SEGURO JUN 24 INCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  JUNHO 24;PROJ001.1.1.07.19;1036;DESPESA;11.76;12792.69;C
23/07/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO 08/2024] de TICKET SERVICO S SA. Obs: PAGAMENTO DE TICKET A LIMENTAÇÃO DO M~ES DE AGOSTO.;PROJ001.1.1.10.13;1036;DESPESA;847.45;11945.24;C
31/07/2024;20240731001;SISPAG SALARIOS;PROJ001.1.1.10.01;1036;DESPESA;1510.71;10434.53;C
31/07/2024;20240731003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;1.11;10436.74;C
31/07/2024;20240731003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;1.10;10435.63;C
05/08/2024;20240805003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.03;10436.80;C
05/08/2024;20240805003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.03;10436.77;C
05/08/2024;SB06084C.RE T;Pagamento do título [ISS-07/2024-INC T TK] de PREFEITURA DA CIDADE DO RIO DE JANEIRO. Obs: GUIA ISS INC T TK - COMP 07/2024 - VENC 05/08/2 024;PROJ001.1.1.07.07;1036;DESPESA;300.00;10136.80;C
16/08/2024;SEGURO 07/2024;Pagamento do título [SEGURO 07/202 4] de BRASILSEG COMPANHIA DE SE GUROS. Obs: SEGURO INCT TK  07/2 4;PROJ001.1.1.07.19;1036;DESPESA;11.76;10125.04;C
26/08/2024;20240826004;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.88;10125.92;C
26/08/2024;20240826004;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.87;10126.79;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.03;1036;DESPESA;259.90;9866.89;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;22.81;9844.08;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;710.54;9133.54;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.31;1036;DESPESA;31.86;9101.68;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.02;1036;DESPESA;1159.33;7942.35;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 02/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.04;1036;DESPESA;32.48;7909.87;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;710.54;7199.33;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.04;1036;DESPESA;34.92;7164.41;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.03;1036;DESPESA;285.88;6878.53;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.02;1036;DESPESA;1222.37;5656.16;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.31;1036;DESPESA;57.70;5598.46;C
26/08/2024;REEMBOLSO ADM INCT;Transferência para conta [14300-4] R EEMBOLSO ADM INCT TK 03/24 - DES PESAS FOLHA JAQUELINE;PROJ001.1.1.10.32;1036;DESPESA;22.81;5575.65;C
26/08/2024;TICKET ALIMENTAÇÃ;Pagamento do título [TICKET ALIMEN TAÇÃO 09/2024] de TICKET SERVICO S SA. Obs: PAGAMENTO DE TICKET A LIMENTAÇÃO 09/2024;PROJ001.1.1.10.13;1036;DESPESA;885.45;4690.20;C
28/08/2024;9614;Baixa do título [9614] de Takeshi Kod ama. Obs: Serviços Prestados na Admi nistração do Projeto INCT Física Nucle ar e Aplicações, conforme descrito aba ixo:  - Alimentar, atualizar e desenvolver sis tema de gestão do projeto e armazen amento de documentos fiscais, - Apoio a organização de eventos com o seminários e congressos, com a resp onsabilidade de contratação de hospe dagem e de infraestrutura, da mesma  forma para as  visitas científicas às universidades env olvidas no projeto, - Disponibilizar funcionário (a) para ex clusivo atendimento e apoio nas ativid ades operacionais e demais demandas do INCT de Física Nuclear e Aplicações .  Dados para pagamento: Banco Itau - S/A - 341 Ag. 8189 C/C 14352-5 FECD/INCT TK;PROJ001.1.4.01.01;1036;RECEITA;8000.00;12690.20;C
30/08/2024;20240830001;SISPAG SALARIOS;PROJ001.1.1.10.01;1036;DESPESA;3055.52;9634.68;C
30/08/2024;20240830003;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.33;9635.34;C
30/08/2024;20240830003;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.33;9635.01;C
04/09/2024;20240904001;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.05;9635.39;C
04/09/2024;20240904001;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.04;9635.43;C
04/09/2024;SB05094C.RE T;Pagamento do título [ISS-08/2024-INC T TK] de PREFEITURA DA CIDADE DO RIO DE JANEIRO. Obs: GUIA ISS 08/2 024 - VENC. 04.09.2024;PROJ001.1.1.07.07;1036;DESPESA;400.00;9235.43;C
16/09/2024;SB17094C.RE T;Pagamento do título [SEGURO 08/24 I NCT TK] de BRASILSEG COMPANHIA  DE SEGUROS. Obs: SEGURO INCT TK  08/24;PROJ001.1.1.07.19;1036;DESPESA;11.76;9223.67;C
26/09/2024;20240926001;REND PAGO APLIC AUT MAIS;PROJ002.1.3.01.02;1036;RECEITA;0.16;9223.83;C
26/09/2024;20240926001;REND PAGO APLIC AUT MAIS;PROJ001.1.3.01.02;1036;RECEITA;0.16;9223.99;C
