Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
09/05/2024;REF 041/24;REF 041/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;191076.13;183193.56;C
09/05/2024;REF 042/24;REF 042/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;93232.24;89961.32;C
09/05/2024;REF 045/24;REF 045/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;89961.32;0.00;C
13/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;287030.50;287030.50;C
13/05/2024;REF 040/24;REF 040/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;53673.35;233357.15;C
13/05/2024;REF 043/24;REF 043/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;210495.70;22861.45;C
13/05/2024;REF 046/24;REF 046/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;22861.45;0.00;C
15/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;176807.81;176807.81;C
15/05/2024;REF 052/24;REF 052/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;72760.81;104047.00;C
15/05/2024;REF 053/24;REF 053/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;104047.00;0.00;C
22/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.01;4001;RECEITA;24234.91;24234.91;C
22/05/2024;REF 042/23;REF 042/23 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;24234.91;0.00;C
23/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;192327.53;192327.53;C
23/05/2024;SALDO RESTANTE;SALDO RESTANTE CREDITO;IMP004.01;4001;RECEITA;560.86;192888.39;C
24/05/2024;REF 018/24;REF 018/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;132471.43;60416.96;C
24/05/2024;REF 061/24;REF 061/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;59856.11;560.85;C
28/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;118505.62;119066.47;C
28/05/2024;REF 031/24;REF 031/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;44343.51;74722.96;C
28/05/2024;REF 067/24;REF 067/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;74722.96;0.00;C
31/05/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;551983.43;551983.43;C
31/05/2024;REF 039/24;REF 039/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;67791.39;484192.04;C
31/05/2024;REF 077/24;REF 077/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;484192.04;0.00;C
05/06/2024;435 Tarifa Pacote de;435 Tarifa Pacote de Serviços;IMP004.02;4001;DESPESA;71.00;71.00;D
05/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;637350.78;637279.78;C
05/06/2024;REF 065/24;REF 065/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;637350.78;71.00;D
05/06/2024;RESGATE;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;71.00;0.00;C
12/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;255320.63;255320.63;C
12/06/2024;REF 057/24;REF 057/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;11396.01;243924.62;C
12/06/2024;REF 083/24;REF 083/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;51690.32;192234.30;C
12/06/2024;REF 086/24;REF 086/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;192234.30;0.00;C
21/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;540147.13;540147.13;C
21/06/2024;REF 051/24;REF 051/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;540147.13;0.00;C
24/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;368394.12;368394.12;C
24/06/2024;REF 078/24;REF 078/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;20893.87;347500.25;C
24/06/2024;REF 079/24;REF 079/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;246310.04;101190.21;C
24/06/2024;REF 087/24;REF 087/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;43992.42;57197.79;C
24/06/2024;REF 090/24;REF 090/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;41001.79;16196.00;C
24/06/2024;REF 091/24;REF 091/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;16196.00;0.00;C
26/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;189500.64;189500.64;C
26/06/2024;REF 060/24;REF 060/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;163686.61;25814.03;C
26/06/2024;REF 062/24;REF 062/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;6683.82;19130.21;C
26/06/2024;REF 082/24;REF 082/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;19130.21;0.00;C
28/06/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;410294.09;410294.09;C
28/06/2024;REF 080/24;REF 080/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;57585.47;352708.62;C
28/06/2024;REF 089/24;REF 089/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;67793.89;284914.73;C
28/06/2024;REF 093/24;REF 093/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;237477.49;47437.24;C
28/06/2024;REF 094/24;REF 094/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;47437.24;0.00;C
02/07/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;0.02;0.02;C
02/07/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;327110.40;327110.42;C
02/07/2024;REF 055/24;REF 055/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;66255.25;260855.17;C
02/07/2024;REF 088/24;REF 088/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;224067.04;36788.13;C
02/07/2024;REF 092/24;REF 092/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;36788.13;0.00;C
05/07/2024;435 Tarifa Pacote de;435 Tarifa Pacote de Serviços;IMP004.02;4001;DESPESA;71.00;71.00;D
05/07/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;71.00;0.00;C
09/07/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.01;4001;RECEITA;24055.48;24055.48;C
09/07/2024;REF 022/24;REF 022/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;24055.48;0.00;C
16/07/2024;ADIANTAME NTO;REF 099/24 - RECEBIMENTO PARA IM PORTACAO - PROF. LINA;IMP004.00;4001;RECEITA;187351.85;187351.85;C
29/07/2024;REF 099/24;REF 099/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;152081.91;35269.94;C
30/07/2024;TRANSF P/ CUSTEIO;TRANSF. P/ CUSTEIO DESPESAS REF  099/24;IMP004.97;4001;DESPESA;35259.94;10.00;C
31/07/2024;258 Tarifa Pix Enviado;258 Tarifa Pix Enviado;IMP004.02;4001;DESPESA;10.00;0.00;C
31/07/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;7677.30;7677.30;C
31/07/2024;REF 096/21;REF 096/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;3005.31;4671.99;C
31/07/2024;REF 112/21;REF 112/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;4671.99;0.00;C
02/08/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;0.02;0.02;C
02/08/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;15408.03;15408.05;C
02/08/2024;REF 031/21;REF 031/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;7829.19;7578.86;C
02/08/2024;REF 089/21;REF 089/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;969.18;6609.68;C
02/08/2024;REF 112/21;REF 112/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;6609.68;0.00;C
05/08/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;75.50;75.50;C
05/08/2024;Tarifa Pacote de Serviços;Tarifa Pacote de Serviços;IMP004.02;4001;DESPESA;75.50;0.00;C
08/08/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;19930.13;19930.13;C
08/08/2024;REF 081/24;REF 081/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;3276.79;16653.34;C
08/08/2024;REF 101/24;REF 101/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;16653.34;0.00;C
28/08/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;556543.19;556543.19;C
28/08/2024;REF 096/24;REF 096/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;195493.17;361050.02;C
28/08/2024;REF 097/24;REF 097/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;28862.45;332187.57;C
28/08/2024;REF 100/24;REF 100/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;84239.03;247948.54;C
28/08/2024;REF 105/24;REF 105/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;9383.15;238565.39;C
28/08/2024;REF 106/24;REF 106/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;238565.39;0.00;C
29/08/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;55194.59;55194.59;C
29/08/2024;REF 104/24;REF 104/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;55194.59;0.00;C
05/09/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;75.50;75.50;C
05/09/2024;Tarifa Pacote de Serviços;Tarifa Pacote de Serviços;IMP004.02;4001;DESPESA;75.50;0.00;C
09/09/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;8036.63;8036.63;C
09/09/2024;REF 035/24;REF 035/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;8036.63;0.00;C
11/09/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;349701.42;349701.42;C
11/09/2024;REF 056/24;REF 056/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;349701.42;0.00;C
17/09/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;6647.26;6647.26;C
17/09/2024;REF 107/21;REF 107/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;6647.26;0.00;C
19/09/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;800000.00;800000.00;C
20/09/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;353395.14;1153395.14;C
20/09/2024;REF 108/21;REF 108/21 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;59118.74;1094276.40;C
23/09/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;550.00;1094826.40;C
23/09/2024;REF 050/24;REF 050/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;1094276.40;550.00;C
23/09/2024;Tar Unica Cambio;Tar Unica Cambio Importacao;IMP004.02;4001;DESPESA;550.00;0.00;C
02/10/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;93305.84;93305.84;C
02/10/2024;REF 075/24;REF 075/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;93305.84;0.00;C
04/10/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;8920.74;8920.74;C
04/10/2024;REF 170/22;REF 170/22 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;8920.74;0.00;C
07/10/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;75.50;75.50;C
07/10/2024;Tarifa Pacote de Serviços;Tarifa Pacote de Serviços - Cobrança r eferente 07/10/2024;IMP004.02;4001;DESPESA;75.50;0.00;C
09/10/2024;DEP CHEQUE;REF 056/22 - RECEBIMENTO SALDO F INAL DE IMPORTACAO;IMP004.00;4001;RECEITA;20220.47;20220.47;C
29/10/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;43788.52;64008.99;C
29/10/2024;REF 058/24;REF 058/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;22706.35;41302.64;C
29/10/2024;REF 114/24;REF 114/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;31148.76;10153.88;C
29/10/2024;REF 119/24;REF 119/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;10153.88;0.00;C
31/10/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;951534.45;951534.45;C
31/10/2024;REF 115/24;REF 115/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;105955.17;845579.28;C
01/11/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;0.02;845579.30;C
01/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;2169.04;847748.34;C
01/11/2024;REF 059/24;REF 059/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;4172.93;843575.41;C
01/11/2024;REF 084/24;REF 084/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;41830.29;801745.12;C
01/11/2024;REF 105/24;REF 105/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;4805.09;796940.03;C
01/11/2024;REF 116/24;REF 116/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;74777.46;722162.57;C
01/11/2024;REF 121/24;REF 121/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;722162.57;0.00;C
05/11/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;75.50;75.50;C
05/11/2024;Tarifa Pacote de Seviços;Tarifa Pacote de Seviços - Cobrança re ferente 05/11/2024;IMP004.02;4001;DESPESA;75.50;0.00;C
08/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;93356.83;93356.83;C
08/11/2024;REF 120/24;REF 120/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;93356.83;0.00;C
13/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;182355.14;182355.14;C
13/11/2024;REF 103/24;REF 103/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;104961.82;77393.32;C
13/11/2024;REF 124/24;REF 124/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;77393.32;0.00;C
14/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;145900.35;145900.35;C
14/11/2024;REF 068/24;REF 068/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;46550.65;99349.70;C
14/11/2024;REF 122/24;REF 122/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;99349.70;0.00;C
22/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;29320.77;29320.77;C
22/11/2024;REF 102/24;REF 102/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;29320.77;0.00;C
28/11/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;13593.65;13593.65;C
28/11/2024;REF 118/24;REF 118/24 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;13593.65;0.00;C
02/12/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;0.03;0.03;C
02/12/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;400679.72;400679.75;C
02/12/2024;REF 002/25;REF 002/25 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;227793.20;172886.55;C
02/12/2024;REF 003/25;REF 003/25 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;172886.55;0.00;C
05/12/2024;855-RF AUTOM;Transferência da conta [9266-5 A];IMP004.52;4001;RECEITA;75.50;75.50;C
05/12/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;178134.14;178209.64;C
05/12/2024;REF 001/25;REF 001/25 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;178134.14;75.50;C
05/12/2024;Tarifa Pacote de Serviços;TARIFA PACOTE DE SERVIÇOS - COB RANÇA REFERENTE 05/12/2024;IMP004.02;4001;DESPESA;75.50;0.00;C
12/12/2024;CAMBIO BB;Transferência da conta [12860-9];IMP004.97;4001;RECEITA;585257.95;585257.95;C
12/12/2024;REF 004/25;REF 004/25 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;101988.70;483269.25;C
12/12/2024;REF 005/25;REF 005/25 - FECHAMENTO DE CAMB IO;IMP004.01;4001;DESPESA;483269.25;0.00;C
